ano,id_municipio,Município,Sigla UF,População Total Residente,População Rural Residente,População Urbana Residente,População total atendida com abastecimento de água,População urbana atendida com rede de abastecimento de água,Atendimento da população urbana com rede de abastecimento de água,Atendimento da população total com rede de abastecimento de água,População total atendida com esgotamento sanitário,População urbana atendida com rede de esgotamento sanitário,Extensão de rede de distribuição de água,Extensão da rede pública de esgotamento sanitário,Quantidade de ligações ativas de água,Quantidade de ligações ativas de esgoto,Volume de água produzido,Volume de água tratada em ETAs,Volume de água consumido,Volume de água tratada por simples desinfecção,Volume de água tratada importado,Volume de água tratada exportado,Volume de água fluoretada,Extensão de rede de distribuição de água.1,Volume total de esgoto coletado,Volume total de esgoto tratado ,Volume total de esgoto bruto exportado ,Volume total de esgoto bruto importado para tratamento ,Extensão da rede pública de esgotamento sanitário.1,Atendimento da população urbana com rede coletora de esgoto,Esgoto tratado referido ao esgoto coletado,Perda na Distribuição de Água,Índice de Macromedição,Índice de Hidrometração,Investimento Total (prestador + município + estado),Investimento per Capita,Quantidade de domicílios totais,Quantidade de domicílios urbanos,Quantidade de domicílios rurais,Área do município,Cobertura da população total com coleta de resíduos sólidos domiciliares,Cobertura da população urbana com coleta de resíduos sólidos domiciliares,Cobertura da população rural com coleta de resíduos sólidos domiciliares,Cobertura da população urbana com coleta direta de resíduos sólidos,Cobertura da população total com coleta seletiva de resíduos sólidos,Cobertura da população urbana com coleta seletiva direta de resíduos sólidos,Incidência do transbordo de resíduos sólidos urbanos,Capacidade média utilizada dos veículos motorizados na coleta de RSU,Quantidade média de pontos de entrega voluntária (PEV) de recicláveis por mil habitantes,Massa média per capita de resíduos sólidos urbanos coletados,Massa média per capita de resíduos sólidos domiciliares coletados,Massa média per capita de resíduos de limpeza urbana coletados,Massa média per capita de resíduos domiciliares coletados na coleta seletiva,Massa média per capita de resíduos domiciliares secos e orgânicos recuperados,Desempenho da coleta seletiva,Disposição final inadequada de resíduos sólidos urbanos,Recuperação de recicláveis secos em relação à composição gravimétrica,Recuperação de recicláveis orgânicos em relação à composição gravimétrica,Recuperação de recicláveis secos e orgânicos em relação ao total coletado,Recuperação de recicláveis secos em relação ao total coletado,Recuperação de recicláveis orgânicos em relação ao total coletado
2023,3305109,São João de Meriti,RJ,9054,4360,4694,63934.0,63934.0,89.96,89.96,285535.0,285535.0,720.99,350.0,112741.0,35052.0,0.0,,29080.0,,43800.45,0.0,0.0,720.99,20917.0,0.0,0.0,0.0,350.0,64.11,,26.42,0.0,50.13,,,178790.0,178790.0,0.0,35.22,88.24,88.24,,88.24,0.0,0.0,0.0,4248.09,0.0,1.44,0.65,0.86,0.0,0.0,,0.0,,,0.0,,
2023,3305133,São José de Ubá,RJ,17606,4272,13334,9616.0,8158.0,94.4,49.98,0.0,,39.97,,1608.0,,309.35,309.0,232.0,0.0,0.0,0.0,0.0,39.97,,,,,,,,25.1,100.0,99.69,,,3472.0,1459.0,2013.0,249.69,100.0,100.0,100.0,100.0,0.0,0.0,0.0,2554.3,0.0,0.98,0.78,0.44,0.0,0.0,,100.0,,,0.0,,
2023,3305158,São José do Vale do Rio Preto,RJ,82359,4192,78167,99843.0,98067.0,100.0,44.48,16100.0,9600.0,80.0,84.0,4748.0,4560.0,1146.99,990.0,873.0,56.76,0.0,0.0,0.0,80.0,698.0,0.0,0.0,0.0,84.0,72.19,,19.37,100.0,100.0,,,10206.0,4446.0,5760.0,220.18,96.4,95.78,96.91,10.08,0.0,0.0,0.0,2904.1,0.0,1.43,0.97,1.1,0.0,0.0,,100.0,0.0,0.0,0.0,,
2023,3305208,São Pedro da Aldeia,RJ,82892,14738,68154,21315.0,18427.0,98.0,98.0,94576.0,88412.0,750.52,55.11,44854.0,44854.0,8932.98,8933.0,5299.0,0.0,0.0,0.0,8932.98,750.52,3940.0,3940.0,0.0,0.0,55.11,90.0,,34.79,100.0,99.51,,,59055.0,55664.0,3391.0,332.49,93.48,100.0,0.0,100.0,0.0,0.0,0.0,5044.93,0.02,1.32,1.26,0.15,0.0,0.0,,0.0,,,0.0,,
2023,3305307,São Sebastião do Alto,RJ,21307,5218,16089,6787.0,5578.0,100.0,51.85,0.0,,55.4,,1915.0,,377.3,377.0,233.0,0.0,50.53,144.25,377.3,55.4,,,,,,,,11.37,88.19,90.34,,,3956.0,1944.0,2012.0,397.21,100.0,100.0,100.0,100.0,0.0,0.0,0.0,300.0,0.0,0.74,0.42,0.61,0.0,0.0,,0.0,,,0.0,,
2023,3305406,Sapucaia,RJ,15127,9604,5523,155578.0,149868.0,100.0,88.34,10501.0,10143.0,62.03,32.25,5435.0,3348.0,1379.55,1380.0,875.0,0.0,0.0,39.51,0.0,62.03,540.0,540.0,0.0,0.0,32.25,58.64,,27.7,0.0,99.83,,,9186.0,6464.0,2722.0,540.67,100.0,100.0,100.0,0.0,0.0,0.0,0.0,258.75,0.11,0.16,0.16,0.0,0.0,0.0,37.42,0.0,,,30.82,,
2023,3305505,Saquarema,RJ,32426,3486,28940,45052.0,42487.0,,,60916.0,60916.0,835.23,60.1,27791.0,15168.0,1195.48,1195.0,3924.0,0.0,5352.04,0.0,1195.48,835.23,2009.0,2009.0,0.0,0.0,60.1,67.33,,31.91,100.0,99.38,,,64178.0,61610.0,2568.0,352.13,97.69,100.0,54.6,100.0,0.0,0.0,0.0,7251.74,0.0,1.98,0.86,1.19,0.0,0.0,,42.63,,,0.0,,
2023,3305554,Seropédica,RJ,173060,18537,154523,15819.0,13562.0,64.78,59.55,365.0,365.0,250.26,38.29,25055.0,227.0,3117.67,3118.0,1999.0,0.0,3546.33,0.0,3117.37,250.26,377.0,377.0,0.0,0.0,38.29,0.45,,65.53,46.78,30.56,,,40257.0,33229.0,7028.0,265.19,100.0,100.0,100.0,100.0,0.0,0.0,0.0,3793.01,0.0,0.89,0.86,0.04,0.0,0.0,,0.0,,,0.0,,
2023,3305604,Silva Jardim,RJ,10350,5542,4808,17065.0,17065.0,100.0,91.97,10739.0,10739.0,96.0,24.3,3059.0,3234.0,0.0,0.0,437.0,0.0,693.71,0.0,0.0,96.0,289.0,289.0,0.0,0.0,24.3,49.8,,27.03,100.0,99.9,,,12264.0,8391.0,3873.0,937.76,91.37,100.0,64.78,100.0,0.0,0.0,0.0,3996.4,0.0,1.02,0.56,0.67,0.0,0.0,,0.0,,,0.0,,
2023,3305703,Sumidouro,RJ,79264,2321,76943,8895.0,8895.0,56.68,20.73,0.0,,23.32,,1647.0,,368.76,351.0,245.0,0.0,0.0,0.0,0.0,23.32,,,,,,,,28.76,95.24,99.64,,,7278.0,2631.0,4647.0,413.41,,,,,,,,,,,,,,,,,,,,,
2023,3305752,Tanguá,RJ,73725,9871,63854,12657.0,12588.0,60.9,54.35,20957.0,20957.0,95.91,59.84,5414.0,5042.0,2150.45,2150.0,777.0,0.0,0.0,0.0,0.0,95.91,545.0,139.0,0.0,0.0,59.84,66.75,,62.68,0.0,53.32,,,14567.0,12537.0,2030.0,143.01,91.95,98.14,40.58,98.14,0.0,0.0,0.0,1959.9,0.0,0.68,0.58,0.17,0.0,0.0,,0.0,,,0.0,,
2023,3305802,Teresópolis,RJ,10402,4046,6356,30673.0,30673.0,97.72,92.7,,,422.05,,45988.0,,15346.54,10354.0,8425.0,4992.16,0.0,0.0,10354.38,422.05,,,,,,,,34.12,3.12,67.36,,,89083.0,80600.0,8483.0,773.34,99.01,99.12,98.05,52.4,2.07,1.93,0.0,3915.37,0.08,0.96,0.97,0.0,53.76,39.25,0.32,0.0,,,0.23,,
2023,3305901,Trajano de Moraes,RJ,35432,11544,23888,27640.0,27640.0,44.08,20.55,0.0,,18.73,,1061.0,,235.6,181.0,148.0,45.36,0.0,0.0,0.0,18.73,,,,,,,,33.15,96.15,100.0,,,5817.0,2562.0,3255.0,591.15,33.64,51.72,17.95,0.0,0.0,0.0,0.0,1500.0,0.0,0.79,1.96,0.28,0.0,0.0,,0.0,,,0.0,,
2023,3306008,Três Rios,RJ,262970,119,262851,22750.0,22206.0,97.64,94.78,70917.0,69132.0,1105.0,622.0,28756.0,20595.0,6617.0,6617.0,4235.0,0.0,0.0,0.0,0.0,1105.0,4547.0,682.0,0.0,0.0,622.0,89.62,,32.22,100.0,100.0,,,34895.0,33465.0,1430.0,322.84,100.0,100.0,100.0,100.0,50.55,52.07,0.0,2578.81,0.0,1.79,1.19,0.61,513.97,348.39,59.76,0.0,,,27.02,,
2023,3306107,Valença,RJ,191504,7028,184476,102982.0,96270.0,100.0,86.61,52268.0,43061.0,1440.0,290.94,17429.0,32800.0,11668.32,11668.0,3438.0,0.0,0.0,0.0,0.0,1440.0,2987.0,0.0,0.0,0.0,290.94,76.01,,70.53,100.0,100.0,,,34393.0,28526.0,5867.0,1300.77,86.61,100.0,0.0,100.0,0.0,0.0,0.0,3049.77,0.0,0.73,0.82,0.02,0.0,0.0,,0.0,,,0.0,,
2023,3306156,Varre-Sai,RJ,11160,1459,9701,6300.0,6300.0,100.0,61.11,,,21.64,,1120.0,,315.36,302.0,196.0,13.25,0.0,0.0,0.0,21.64,,,,,,,,25.5,0.0,99.82,,,4555.0,2724.0,1831.0,201.94,99.02,99.03,99.0,99.03,0.0,0.0,0.0,1891.7,0.0,0.5,0.5,0.01,0.0,0.0,,0.0,,,0.0,,
2023,3306206,Vassouras,RJ,124940,6160,118780,219928.0,165909.0,95.98,66.3,524.0,524.0,146.2,40.4,10477.0,226.0,3091.24,2951.0,1800.0,139.81,0.0,0.0,0.0,146.2,214.0,214.0,0.0,0.0,40.4,1.53,,41.62,38.33,99.79,,,17879.0,12080.0,5799.0,536.07,99.01,100.0,96.97,100.0,67.42,44.06,100.1,1144.2,0.0,0.82,0.82,0.01,0.01,0.01,0.92,100.9,0.02,3.32,0.79,,
2023,3306305,Volta Redonda,RJ,12058,1583,10475,664216.0,664216.0,99.5,99.5,261451.0,261451.0,1085.0,918.48,81779.0,73736.0,39506.0,37233.0,22576.0,2273.0,0.0,1533.08,37233.0,1085.0,18061.0,5072.0,0.0,0.0,918.48,98.97,,38.38,100.0,99.76,,,116748.0,116618.0,130.0,182.11,100.0,100.0,100.0,100.0,30.08,30.09,0.0,4708.27,0.0,0.73,0.67,0.07,13.27,7.17,1.64,0.0,,,0.81,,
2022,3300100,Angra dos Reis,RJ,31674,0,31674,158636.0,,,94.75,92080.0,,656.79,281.29,48368.0,23980.0,23146.57,927.0,16275.0,17160.07,0.0,6169.73,2592.0,11.5,5816.0,2100.0,0.0,0.0,7.3,57.55,36.11,27.98,0.0,39.79,6020531.06,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3300159,Aperibé,RJ,29077,0,29077,9469.0,,,85.82,6050.0,,35.97,31.42,3890.0,1785.0,1202.5,1203.0,575.0,0.0,315.36,0.0,796.1,9.8,110.0,110.0,0.0,0.0,11.36,19.21,100.0,60.91,0.0,95.18,8456171.04,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3300209,Araruama,RJ,97152,2892,94260,124692.0,,,96.16,99610.0,,1259.0,129.72,59618.0,52932.0,21793.0,21793.0,15606.0,0.0,0.0,5054.0,21793.0,17.1,6568.0,6568.0,0.0,0.0,2.14,62.24,100.0,24.63,100.0,99.86,65986567.77,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3300225,Areal,RJ,180126,1641,178485,11765.0,,,99.47,,,39.0,,2601.0,,780.0,780.0,780.0,0.0,0.0,0.0,0.0,12.9,,,,,,,,0.0,0.0,95.39,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3300233,Armação dos Búzios,RJ,494141,0,494141,38131.0,,,95.31,31273.0,,335.68,57.84,17148.0,17148.0,6715.06,6715.0,3461.0,0.0,0.0,0.0,6715.06,17.0,2244.0,2244.0,0.0,0.0,2.92,64.83,100.0,38.93,100.0,99.21,3518294.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3300258,Arraial do Cabo,RJ,26424,10501,15923,30313.0,,,97.83,24861.0,,181.33,33.2,14087.0,14087.0,2813.06,2813.0,1725.0,0.0,0.0,0.0,2813.06,11.5,2305.0,2305.0,0.0,0.0,2.14,100.0,100.0,24.7,100.0,99.5,16284987.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3300308,Barra do Piraí,RJ,36031,5580,30451,87913.0,,,94.65,79713.0,,371.0,288.0,43676.0,41009.0,8379.64,8380.0,6347.0,0.0,0.0,0.0,0.0,8.9,5221.0,0.0,0.0,0.0,7.18,82.27,0.0,24.21,0.0,33.4,202788.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3300407,Barra Mansa,RJ,212289,52142,160147,165524.0,,,97.43,134889.0,,780.77,580.27,45621.0,38672.0,16485.0,16333.0,7146.0,151.65,1438.65,0.0,15385.85,14.5,10556.0,186.0,0.0,0.0,12.86,100.0,1.76,59.45,88.7,99.74,3131922.59,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3300456,Belford Roxo,RJ,56603,7644,48959,357866.0,,,74.08,27126.0,,818.5,264.66,84965.0,3020.0,0.0,0.0,15035.0,0.0,46952.8,0.0,0.0,6.7,1114.0,1114.0,0.0,5680.0,75.86,7.41,100.0,66.4,0.0,34.15,41723050.45,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3300506,Bom Jardim,RJ,14824,3534,11290,16646.0,,,59.23,,,81.0,0.0,5340.0,0.0,1409.25,1182.0,1113.0,227.4,0.0,0.0,0.0,15.2,0.0,0.0,,,,,,19.42,40.38,99.99,5900780.71,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3300605,Bom Jesus do Itabapoana,RJ,15293,3225,12068,29572.0,,,84.08,35010.0,,67.0,222.0,9043.0,14040.0,3852.81,3851.0,1687.0,0.0,0.0,0.0,0.0,7.5,5400.0,19.0,5394.0,0.0,15.02,100.0,0.7,54.08,0.0,94.97,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3300704,Cabo Frio,RJ,487186,47282,439904,209112.0,,,94.13,171502.0,,1407.25,49.2,88778.0,88778.0,19128.7,19129.0,10495.0,0.0,0.0,0.0,19128.7,13.6,11621.0,11621.0,0.0,0.0,0.49,100.0,100.0,34.21,100.0,98.17,22007505.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3300803,Cachoeiras de Macacu,RJ,19727,5778,13949,51872.0,,,91.09,,,137.88,0.0,19290.0,0.0,15854.4,0.0,6511.0,15854.4,0.0,4348.8,0.0,7.8,0.0,0.0,,,,,,58.59,0.0,2.11,3171076.85,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3300902,Cambuci,RJ,12538,3824,8714,10849.0,,,74.23,,,38.43,0.0,4571.0,0.0,1031.6,938.0,609.0,94.1,63.91,0.0,702.2,7.4,0.0,0.0,,,,,,42.79,0.0,87.75,1296575.87,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3300936,Carapebus,RJ,41167,7950,33217,3322.0,,,23.99,10869.0,,26.5,35.0,1133.0,3492.0,336.52,337.0,191.0,0.0,0.0,0.0,0.0,20.4,214.0,202.0,0.0,0.0,9.97,100.0,94.12,42.11,39.28,83.99,867558.12,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3300951,Comendador Levy Gasparian,RJ,21158,588,20570,8590.0,,,98.27,8569.0,,45.5,27.0,3850.0,3850.0,940.35,485.0,465.0,455.52,0.0,0.0,0.0,11.8,465.0,5.0,0.0,0.0,7.0,100.0,1.13,50.53,82.95,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3301009,Campos dos Goytacazes,RJ,11145,3257,7888,473869.0,,,98.0,418929.0,,1892.49,1187.0,117062.0,88381.0,39139.97,39075.0,17137.0,65.06,0.0,0.0,39139.96,13.0,11984.0,11984.0,0.0,0.0,12.88,69.93,100.0,45.96,100.0,97.05,33941889.38,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3301108,Cantagalo,RJ,886917,3018,883899,13748.0,,,70.9,18650.0,,70.58,101.36,5665.0,6747.0,0.0,0.0,1014.0,0.0,1400.0,0.0,0.0,11.7,407.0,0.0,0.0,0.0,11.39,40.15,0.0,25.63,0.0,88.42,2494611.29,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3301157,Cardoso Moreira,RJ,13521,3794,9727,8817.0,,,68.04,,,81.0,,3347.0,,1306.69,1307.0,449.0,0.0,0.0,0.0,0.0,24.5,,,,,,,,65.61,0.0,89.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3301207,Carmo,RJ,57105,1927,55178,14900.0,,,86.64,,,65.0,0.0,6020.0,0.0,2330.1,720.0,1683.0,267.11,0.0,0.0,0.0,10.6,0.0,0.0,,,,,,26.21,28.49,3.82,440072.96,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3301306,Casimiro de Abreu,RJ,26430,0,26430,46110.0,,,100.0,25452.0,,150.85,61.0,18136.0,7816.0,2167.27,2167.0,2004.0,0.0,2057.8,0.0,2056.83,10.4,1051.0,1051.0,0.0,0.0,6.93,52.45,100.0,47.82,48.68,86.26,7540408.86,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3301405,Conceição de Macabu,RJ,230786,2748,228038,17994.0,,,85.26,20814.0,,109.26,109.26,13000.0,10165.0,576.0,576.0,576.0,0.0,0.0,0.0,0.0,7.4,461.0,0.0,0.0,0.0,8.0,80.0,0.0,0.0,0.0,0.0,600000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3301504,Cordeiro,RJ,120855,5408,115447,20264.0,,,97.5,2218.0,,80.0,4.42,7718.0,594.0,4698.3,4258.0,2661.0,12.3,0.0,1400.0,3262.1,10.8,247.0,247.0,0.0,0.0,7.34,19.57,100.0,42.33,88.61,91.13,3870540.06,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3301603,Duas Barras,RJ,14647,3980,10667,7858.0,,,71.57,,,21.78,0.0,3450.0,0.0,704.1,704.0,418.0,0.0,0.0,0.0,54.8,5.6,0.0,0.0,,,,,,38.83,0.0,82.17,1853610.12,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3301702,Duque de Caxias,RJ,22736,5533,17203,533615.0,,,66.03,70587.0,,1792.79,569.58,125206.0,11894.0,50973.5,6370.0,77759.0,44604.0,80940.4,48198.0,2775.5,10.1,3964.0,1045.0,2919.0,0.0,46.24,13.41,100.0,39.27,0.0,36.13,92517658.15,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3301801,Engenheiro Paulo de Frontin,RJ,99504,7759,91745,8412.0,,,68.71,11822.0,,73.0,64.0,2812.0,4710.0,1099.49,1099.0,423.0,0.0,0.0,0.0,0.0,26.2,942.0,0.0,0.0,0.0,12.85,100.0,0.0,61.56,0.0,98.31,225000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3301850,Guapimirim,RJ,30475,1027,29448,46528.0,,,90.0,,,800.0,,9135.0,,3232.0,3232.0,1429.0,0.0,0.0,0.0,0.0,45.0,,,,,,,,55.78,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3301876,Iguaba Grande,RJ,100562,0,100562,27012.0,,,96.75,22154.0,,308.5,10.61,16354.0,16354.0,2889.84,2890.0,1484.0,0.0,0.0,0.0,2889.84,16.5,1941.0,1941.0,0.0,0.0,0.56,100.0,100.0,39.18,100.0,97.82,4791998.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3301900,Itaboraí,RJ,7257,1793,5464,67338.0,,,30.03,2898.0,,912.84,428.33,18433.0,688.0,15907.1,14565.0,2387.0,305.2,1037.0,0.0,6174.0,46.3,353.0,353.0,0.0,0.0,613.65,14.77,100.0,85.68,87.76,37.21,19803626.59,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3302007,Itaguaí,RJ,239471,4482,234989,70667.0,,,60.48,33995.0,,560.08,100.0,21086.0,10000.0,4250.63,0.0,4868.0,4250.63,13015.79,0.0,0.0,22.7,4418.0,0.0,0.0,0.0,8.64,90.74,0.0,70.76,14.15,52.66,2466319.75,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3302056,Italva,RJ,5417,695,4722,9999.0,,,71.05,10950.0,,99.0,16.2,3575.0,3610.0,1777.24,1777.0,569.0,0.0,0.0,0.0,0.0,28.5,501.0,0.0,0.0,0.0,3.71,88.14,0.0,68.01,0.0,91.36,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3302106,Itaocara,RJ,236319,12564,223755,17394.0,,,75.89,17394.0,,77.63,45.0,7825.0,9000.0,3257.5,3258.0,1950.0,0.0,32.0,422.0,1860.9,9.5,1458.0,0.0,0.0,0.0,5.0,95.41,0.0,39.6,0.0,90.9,3916390.59,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3302205,Itaperuna,RJ,41557,4943,36614,91557.0,,,90.61,91557.0,,120.0,405.0,24145.0,25000.0,11280.03,11280.0,5186.0,0.0,0.0,0.0,0.0,5.0,5000.0,0.0,0.0,0.0,15.58,96.42,0.0,54.03,0.0,94.67,1682000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3302254,Itatiaia,RJ,149876,2316,147560,29729.0,,,96.19,22654.0,,167.0,70.0,7060.0,5431.0,10085.77,0.0,5946.0,0.0,0.0,0.0,0.0,17.2,2945.0,1319.0,0.0,0.0,12.46,49.53,44.8,41.05,0.0,0.0,4544268.41,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3302270,Japeri,RJ,18111,236,17875,52745.0,,,54.78,,,348.4,0.0,14791.0,0.0,0.0,0.0,1115.0,0.0,12545.9,0.0,0.0,12.2,0.0,0.0,,,,,,90.94,0.0,10.64,29798821.77,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3302304,Laje do Muriaé,RJ,171020,0,171020,5095.0,,,69.45,,,22.0,,2184.0,,674.34,674.0,362.0,0.0,0.0,0.0,0.0,10.2,,,,,,,,46.37,0.0,99.91,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3302403,Macaé,RJ,24855,3168,21687,246391.0,,,100.0,246391.0,,551.5,595.0,54490.0,39278.0,23963.14,23963.0,12931.0,0.0,0.0,126.88,14294.36,9.9,6629.0,5528.0,0.0,0.0,15.07,51.77,83.39,25.93,0.0,54.69,35715479.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3302452,Macuco,RJ,26607,2084,24523,5415.0,,,100.0,433.0,,31.0,7.0,2612.0,145.0,814.06,814.0,588.0,0.0,0.0,0.0,434.73,11.7,49.0,49.0,0.0,0.0,16.28,8.4,100.0,26.09,46.6,100.0,140716.77,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3302502,Magé,RJ,14986,3017,11969,166272.0,,,72.89,12705.0,,677.31,42.0,33922.0,3330.0,4872.0,1077.0,2279.0,3795.22,3136.0,0.0,1076.8,18.2,790.0,0.0,0.0,0.0,12.59,34.66,0.0,68.89,32.0,19.55,25231680.05,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3302601,Mangaratiba,RJ,158319,0,158319,34320.0,,,83.26,,,387.66,,11214.0,,10398.97,0.0,3005.0,10398.97,0.0,1660.49,176.0,34.7,,,,,,,,67.1,0.0,47.03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3302700,Maricá,RJ,497883,0,497883,114366.0,,,57.97,2336.0,,591.69,47.0,37877.0,667.0,3964.0,3828.0,3690.0,135.6,5479.2,0.0,2233.0,14.0,63.0,63.0,0.0,0.0,23.33,1.71,100.0,57.66,41.98,70.72,39072286.31,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3302809,Mendes,RJ,185102,23087,162015,14681.0,,,83.88,14681.0,,60.0,35.0,5404.0,3686.0,4080.0,4080.0,3160.0,0.0,0.0,0.0,0.0,12.2,2500.0,0.0,0.0,0.0,7.95,79.11,0.0,22.55,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3302858,Mesquita,RJ,797435,8707,788728,167127.0,,,100.0,22629.0,,259.2,131.38,38503.0,4520.0,0.0,0.0,5620.0,0.0,33879.5,0.0,0.0,8.4,735.0,0.0,735.0,0.0,28.94,13.08,100.0,83.21,0.0,52.17,21991323.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3302908,Miguel Pereira,RJ,50071,5740,44331,22924.0,,,86.24,2385.0,,195.57,61.14,8012.0,885.0,2727.24,2727.0,1254.0,0.0,0.0,61.93,240.84,22.0,85.0,85.0,0.0,0.0,16.85,7.1,100.0,48.41,89.63,99.65,11275766.02,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3303005,Miracema,RJ,42737,5128,37609,24558.0,,,91.36,,,68.01,0.0,8966.0,0.0,3307.6,3308.0,1343.0,0.0,0.0,0.0,2375.7,8.4,0.0,0.0,,,,,,58.47,0.0,87.18,2940125.62,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3303104,Natividade,RJ,40975,10747,30228,11400.0,,,75.63,14938.0,,41.0,80.0,4213.0,3300.0,1702.53,1645.0,797.0,57.6,0.0,0.0,0.0,9.6,696.0,326.0,0.0,0.0,23.53,87.31,46.82,52.56,26.91,97.37,873247.26,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3303203,Nilópolis,RJ,26939,7945,18994,146774.0,,,100.0,,,159.7,0.0,47826.0,0.0,0.0,0.0,6152.0,0.0,17299.8,0.0,0.0,4.6,0.0,0.0,,,,,,60.06,0.0,64.22,13999547.25,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3303302,Niterói,RJ,298158,14742,283416,481749.0,,,100.0,460070.0,,1318.99,820.05,90671.0,83592.0,143.32,0.0,36043.0,143.32,58040.22,0.0,0.0,12.0,37089.0,37089.0,0.0,0.0,9.57,100.0,100.0,24.76,100.0,89.45,32742924.48,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3303401,Nova Friburgo,RJ,24076,2446,21630,166007.0,,,87.4,160966.0,,785.54,450.06,45843.0,41692.0,12470.11,12335.0,8064.0,134.81,0.0,0.0,12192.45,14.9,7504.0,7339.0,0.0,0.0,10.15,93.06,97.8,24.51,100.0,99.16,24663940.69,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3303500,Nova Iguaçu,RJ,28088,5847,22241,785867.0,,,100.0,228038.0,,2090.49,627.97,218090.0,45957.0,1382878.0,1326275.0,1408392.0,56603.0,82122.5,1382878.0,1326275.0,8.9,9230.0,9230.0,0.0,0.0,9.98,36.18,100.0,3.29,,30.95,304461645.12,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3303609,Paracambi,RJ,18156,3956,14200,17628.0,,,42.61,38380.0,,111.09,92.4,5820.0,13112.0,141.45,141.0,1432.0,0.0,4074.66,0.0,0.0,13.6,5200.0,0.0,0.0,0.0,6.94,100.0,0.0,62.88,0.0,57.62,348273.62,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3303708,Paraíba do Sul,RJ,18552,106,18446,36856.0,,,87.62,30261.0,,154.0,120.5,12826.0,10471.0,3260.0,3156.0,2209.0,87.45,95.85,0.0,3239.4,11.4,1767.0,0.0,0.0,0.0,11.51,79.99,0.0,27.26,96.66,99.6,7036372.04,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3303807,Paraty,RJ,13666,816,12850,45127.0,,,99.74,4600.0,,660.0,8.6,14177.0,496.0,5380.15,3483.0,2737.0,1566.19,0.0,0.0,3482.96,33.3,207.0,207.0,0.0,0.0,11.73,7.56,100.0,41.73,66.86,60.47,10924722.61,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,3303856,Paty do Alferes,RJ,144525,0,144525,19505.0,,,65.85,323.0,,146.09,3.79,6400.0,107.0,2045.9,2046.0,1032.0,0.0,61.93,0.0,254.1,19.4,34.0,34.0,0.0,0.0,23.22,3.32,100.0,49.94,86.01,99.72,5148696.16,,,,,,,,,,,,,,,,,,,,,,,,,,
